,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
300,300,四聯境普濟殿,ChIJtVJ6zWZ2bjQRfxOI8R_fo9E,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",22.9988217,120.1991605,4.6,1002.0,"['全部', '燈會', '過年', '廟宇', '白天', '作品', '2018', '壁畫']","[['5時', '0%'], ['6時', '7%'], ['7時', '18%'], ['8時', '31%'], ['9時', '45%'], ['10時', '55%'], ['11時', '57%'], ['12時', '52%'], ['13時', '46%'], ['14時', '45%'], ['15時', '56%'], ['16時', '76%'], ['17時', '88%'], ['18時', '82%'], ['19時', '57%'], ['20時', '28%'], ['21時', '0%'], ['22時', '0%']]"
301,301,風神廟,ChIJNaqC2mV2bjQREZmy3DOVuYI,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",22.997113100000004,120.19573009999999,4.4,206.0,"['全部', '晚上', '古蹟', '建築', '10月']","[['5時', '0%'], ['6時', '5%'], ['7時', '5%'], ['8時', '17%'], ['9時', '29%'], ['10時', '35%'], ['11時', '47%'], ['12時', '47%'], ['13時', '52%'], ['14時', '47%'], ['15時', '47%'], ['16時', '41%'], ['17時', '29%'], ['18時', '17%'], ['19時', '5%'], ['20時', '5%'], ['21時', '0%'], ['22時', '0%']]"
302,302,和順公園,ChIJTwPHRF52bjQRc7dZNBW8s1Y,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0038331,120.201242,4.0,121.0,"['全部', '小孩', '沙坑', '樹屋', '籃球場', '運動', '休閒', '散步']","[['4時', '2%'], ['5時', '2%'], ['6時', '2%'], ['7時', '2%'], ['8時', '2%'], ['9時', '2%'], ['10時', '2%'], ['11時', '7%'], ['12時', '17%'], ['13時', '29%'], ['14時', '41%'], ['15時', '56%'], ['16時', '68%'], ['17時', '70%'], ['18時', '65%'], ['19時', '51%'], ['20時', '31%'], ['21時', '12%'], ['22時', '2%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
303,303,鴨母寮市場,ChIJBx45LWB2bjQR5lvevXw5djs,"['tourist_attraction', 'point_of_interest', 'establishment']",22.998881,120.204609,4.1,3143.0,"['全部', '小吃', '美食', '布丁', '炸', '歷史', '阿婆', '記憶', '蝦仁', '煙燻', '大腸']","[['3時', '0%'], ['4時', '2%'], ['5時', '5%'], ['6時', '17%'], ['7時', '43%'], ['8時', '71%'], ['9時', '83%'], ['10時', '89%'], ['11時', '82%'], ['12時', '50%'], ['13時', '0%'], ['14時', '0%'], ['15時', '0%'], ['16時', '0%'], ['17時', '0%'], ['18時', '0%'], ['19時', '0%'], ['20時', '0%']]"
304,304,鎮轅境頂土地公廟,ChIJ2eCYLfV2bjQRAn-Bp7va8Wk,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.000789,120.20735400000001,4.7,195.0,"['全部', '福德正神', '頭']","[['5時', '0%'], ['6時', '5%'], ['7時', '20%'], ['8時', '41%'], ['9時', '60%'], ['10時', '69%'], ['11時', '65%'], ['12時', '54%'], ['13時', '49%'], ['14時', '51%'], ['目前繁忙程度：71%', '57%)'], ['16時', '57%'], ['17時', '48%'], ['18時', '32%'], ['19時', '17%'], ['20時', '9%'], ['21時', '0%'], ['22時', '0%']]"
305,305,郭柏川紀念館,ChIJKWp_UvR2bjQR99dsZhUwC2s,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']",23.0037392,120.2080629,4.6,36.0,"['全部', '建築']",[]
306,306,振興公園,ChIJUUmRvEl3bjQROx9IPyOyKh4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.006629699999998,120.22312620000001,4.2,204.0,"['全部', '運動']","[['4時', '2%'], ['5時', '2%'], ['6時', '20%'], ['7時', '41%'], ['8時', '53%'], ['9時', '53%'], ['10時', '41%'], ['11時', '25%'], ['12時', '14%'], ['13時', '13%'], ['14時', '26%'], ['目前繁忙程度：84%', '48%)'], ['16時', '73%'], ['17時', '90%'], ['18時', '94%'], ['19時', '82%'], ['20時', '59%'], ['21時', '32%'], ['22時', '7%'], ['23時', '2%'], ['0時', '2%'], ['1時', '2%'], ['2時', '2%'], ['3時', '2%']]"
307,307,開元公園（美國學校）,ChIJB7ThT-92bjQRW4QslNBM69s,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.0073991,120.221441,4.2,115.0,"['全部', '運動', '小孩', '市集', '機車', '籃球', '散步', '樹']","[['4時', '1%'], ['5時', '1%'], ['6時', '1%'], ['7時', '1%'], ['8時', '1%'], ['9時', '2%'], ['10時', '3%'], ['11時', '3%'], ['12時', '4%'], ['13時', '14%'], ['14時', '33%'], ['15時', '53%'], ['16時', '63%'], ['17時', '57%'], ['18時', '42%'], ['19時', '30%'], ['20時', '21%'], ['21時', '12%'], ['22時', '3%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
308,308,小橋公園,ChIJo7ST-iN3bjQRwNB-CHN5x7s,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.022529100000003,120.23350400000001,4.0,582.0,"['全部', '運動', '環境', '玩', '屎', '廁所', '草皮', '遛狗', '社區', '垃圾', '沙']","[['4時', '1%'], ['5時', '1%'], ['6時', '9%'], ['7時', '17%'], ['8時', '23%'], ['9時', '27%'], ['10時', '29%'], ['11時', '29%'], ['12時', '30%'], ['13時', '33%'], ['14時', '42%'], ['目前繁忙程度：100%', '55%)'], ['16時', '68%'], ['17時', '75%'], ['18時', '71%'], ['19時', '56%'], ['20時', '35%'], ['21時', '13%'], ['22時', '1%'], ['23時', '1%'], ['0時', '1%'], ['1時', '1%'], ['2時', '1%'], ['3時', '1%']]"
309,309,臺灣府城 小東門段城桓殘蹟,ChIJQWUDP-12bjQR9DikaW1dJUg,"['tourist_attraction', 'point_of_interest', 'establishment']",22.99945150000001,120.218255,4.3,165.0,"['全部', '城門', '校園', '維護', '大學', '城牆', '樹', '小朋友']","[['4時', '0%'], ['5時', '25%'], ['6時', '46%'], ['7時', '46%'], ['8時', '26%'], ['9時', '19%'], ['10時', '23%'], ['11時', '32%'], ['12時', '41%'], ['13時', '48%'], ['14時', '53%'], ['15時', '55%'], ['16時', '53%'], ['17時', '50%'], ['18時', '42%'], ['19時', '35%'], ['20時', '30%'], ['21時', '25%'], ['22時', '19%'], ['23時', '14%'], ['0時', '10%'], ['1時', '7%'], ['2時', '3%'], ['3時', '3%']]"
