,Unnamed: 0,name,place_id,types,lat,lng,rating,user_ratings_total,Tag,Busy_Time
450,450,佳里金唐殿,ChIJSaVCi0t_bjQRdboELSDVxJ0,"['place_of_worship', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1612288,120.17665330000001,4.4,1028.0,"['全部', '古蹟', '市場', '文化', '國家']","[['6時', '0%'], ['7時', '23%'], ['8時', '31%'], ['9時', '38%'], ['10時', '46%'], ['11時', '51%'], ['12時', '57%'], ['13時', '61%'], ['14時', '64%'], ['15時', '66%'], ['目前繁忙程度：11%', '64%)'], ['17時', '62%'], ['18時', '55%'], ['19時', '46%'], ['20時', '37%'], ['21時', '0%'], ['22時', '0%'], ['23時', '0%']]"
451,451,蕭壠文化園區,ChIJeZCi1UB_bjQRqMcV0Qo_CKQ,"['tourist_attraction', 'point_of_interest', 'establishment']",23.173175,120.17918610000001,4.2,3771.0,[],[]
452,452,南科之星,ChIJ9zkedbF7bjQRBIDTm0U2T_0,"['tourist_attraction', 'point_of_interest', 'establishment']",23.0985867,120.2827,3.6,7.0,[],[]
453,453,善化,ChIJB-M4Pp17bjQRD1WplkFIBV8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.12032,120.29573799999999,5.0,1.0,[],[]
454,454,舞彩迎賓,ChIJcTKrUkx6bjQRmxvggx7vOKU,"['tourist_attraction', 'point_of_interest', 'establishment']",23.088732699999998,120.28299979999998,4.1,131.0,,
455,455,大營 夫妻樹,ChIJISFNshZ7bjQRMr-yHS3M3Z8,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1006002,120.31495659999999,4.0,64.0,,
456,456,大營夫妻樹景觀公園,ChIJY973mBZ7bjQROgmTeblcSD0,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.1006507,120.31629129999999,3.7,56.0,,
457,457,東伯森林公園,ChIJywQj_H5hbjQRXzp4r0bltMc,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1419678,120.43904029999999,4.1,24.0,,
458,458,大平頂,ChIJV40oLW9hbjQRPMwMbSbA3Ws,"['tourist_attraction', 'point_of_interest', 'establishment']",23.13302340000001,120.51283719999999,3.0,1.0,,
459,459,居士蕃茄園,ChIJ6cio5vTWbTQRj9Jk5gRtheY,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1484754,120.10959009999998,4.7,68.0,,
460,460,蕭壟文化園區兒童遊戲館,ChIJN-nqLkF_bjQRiQg5KTSl4Ew,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']",23.17351859999999,120.1786773,4.4,248.0,,
461,461,總爺藝文中心,ChIJJwaEsc59bjQRt2NK_QTRNuk,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1856224,120.26906670000001,4.3,5802.0,,
462,462,善化體育公園,ChIJPQzjF3l8bjQR5EiugLhBg7o,"['tourist_attraction', 'point_of_interest', 'establishment']",23.1368863,120.289915,3.7,75.0,,
463,463,水雉生態教育園區,ChIJe3Ss5xB9bjQRBlef8CRMICY,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",23.184453899999998,120.31311029999999,4.3,699.0,,
464,464,善化農會冰品休閒中心,ChIJnTFwO718bjQR9RDLeirnBrA,"['tourist_attraction', 'point_of_interest', 'establishment']",23.138351999999998,120.322511,3.8,320.0,,
465,465,玄空法寺,ChIJJZhumoCKbjQRL2iQ0r_sRQ8,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1821354,120.48254569999999,4.3,5908.0,,
466,466,北頭洋山(番庄),ChIJFw-HW1l_bjQRbNucb7-NWks,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",23.1743185,120.16368909999998,4.0,25.0,,
467,467,方圓美術館,ChIJCx3OyoDVbTQRNj-GbsECGkY,"['tourist_attraction', 'cafe', 'museum', 'food', 'point_of_interest', 'establishment']",23.1990837,120.1573851,4.3,482.0,,
468,468,佳里鎮震興宮,ChIJnSRIvEt_bjQRAy8et3loh0A,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.191077399999998,120.188473,4.6,126.0,,
469,469,佳福寺,ChIJWTuxvqd_bjQRydggUKKfcoY,"['tourist_attraction', 'place_of_worship', 'point_of_interest', 'establishment']",23.1988824,120.1917812,4.5,2296.0,,
